Depmuni,TIPO,SERVICIO,ESTRATO,TOTAL_PERSONAS,DIRECTORIO,SECUENCIA_ENCUESTA,SECUENCIA_P,ORDEN,ESTADO_ENCUESTA,RECO_DIC
68547,1,1,3,5,677,1,1,1,,0
68307,1,1,3,6,678,1,1,1,,0
68547,1,1,3,4,679,1,1,1,,0
68547,1,1,3,4,680,1,1,1,,0
68307,1,1,3,3,681,1,1,1,,0
68307,1,1,3,3,682,1,1,1,,0
68547,1,1,3,4,683,1,1,1,,0
68547,1,1,3,2,685,1,1,1,,0
68307,1,1,3,6,686,1,1,1,,0
68307,2,1,2,4,687,1,1,1,,0
68307,1,1,3,2,688,1,1,1,,0
52001,1,1,2,7,689,1,1,1,,0
68307,2,1,2,1,690,1,1,1,,0
68307,2,1,1,3,691,1,1,1,,0
85001,1,1,2,3,692,1,1,1,,0
68547,2,1,3,1,694,1,1,1,,0
52001,1,1,2,4,695,1,1,1,,0
68307,1,1,3,5,696,1,1,1,,0
68307,2,1,2,9,697,1,1,1,,0
85001,2,1,2,2,698,1,1,1,,0
68307,1,1,1,4,699,1,1,1,,0
52001,2,1,2,2,700,1,1,1,,0
68307,1,1,3,4,701,1,1,1,,0
52001,2,1,2,4,702,1,1,1,,0
68307,2,1,1,2,703,1,1,1,,0
68307,1,1,3,5,704,1,1,1,,0
52001,2,1,2,2,705,1,1,1,,0
85001,2,1,2,4,706,1,1,1,,0
85001,2,1,2,2,707,1,1,1,,0
52001,2,1,1,6,708,1,1,1,,0
52001,1,1,2,4,709,1,1,1,,0
68307,1,1,3,4,710,1,1,1,,0
52001,2,1,2,3,712,1,1,1,,0
85001,1,1,2,4,713,1,1,1,,0
52001,1,1,2,1,715,1,1,1,,0
68307,2,1,3,5,716,1,1,1,,0
52001,1,1,2,4,717,1,1,1,,0
52001,2,1,1,4,720,1,1,1,,0
68307,2,1,3,3,721,1,1,1,,0
68307,1,1,2,2,722,1,1,1,,0
52001,1,1,1,4,723,1,1,1,,0
52001,2,1,1,4,724,1,1,1,,0
52001,2,1,1,6,725,1,1,1,,0
68307,2,1,2,3,726,1,1,1,,0
52001,1,1,2,5,727,1,1,1,,0
68307,1,1,2,3,728,1,1,1,,0
52001,2,1,2,2,729,1,1,1,,0
52001,2,1,2,2,730,1,1,1,,0
68307,1,1,3,3,731,1,1,1,,0
68307,2,1,2,4,732,1,1,1,,0
52001,1,1,1,4,733,1,1,1,,0
68307,1,1,3,4,734,1,1,1,,0
68307,1,1,2,5,735,1,1,1,,0
52001,2,1,2,2,736,1,1,1,,0
52001,2,1,1,3,737,1,1,1,,0
68307,1,1,3,2,738,1,1,1,,0
52001,1,1,1,3,740,1,1,1,,0
68307,1,1,2,4,741,1,1,1,,0
68307,1,1,3,3,742,1,1,1,,0
68307,2,1,3,5,743,1,1,1,,0
68307,2,1,3,3,744,1,1,1,,0
18001,2,1,2,4,745,1,1,1,,0
68307,1,1,3,2,746,1,1,1,,0
68307,2,1,3,5,748,1,1,1,,0
95001,1,1,1,2,749,1,1,1,,0
18001,2,1,2,2,750,1,1,1,,0
68307,2,1,3,5,751,1,1,1,,0
95001,2,1,1,4,752,1,1,1,,0
18001,1,1,2,3,753,1,1,1,,0
18001,2,1,1,8,754,1,1,1,,0
95001,1,1,2,3,755,1,1,1,,0
18001,2,1,2,2,756,1,1,1,,0
95001,1,1,1,4,757,1,1,1,,0
95001,2,1,2,3,758,1,1,1,,0
18001,1,1,2,1,759,1,1,1,,0
95001,1,1,3,6,760,1,1,1,,0
95001,1,1,1,2,761,1,1,1,,0
95001,2,1,1,4,762,1,1,1,,0
18001,1,1,9,4,763,1,1,1,,0
18001,1,1,2,5,765,1,1,1,,0
95001,1,1,1,4,766,1,1,1,,0
95001,1,1,1,3,767,1,1,1,,0
18001,1,1,2,1,768,1,1,1,,0
95001,1,1,1,4,769,1,1,1,,0
95001,2,1,1,6,770,1,1,1,,0
95001,1,1,1,2,771,1,1,1,,0
18001,1,1,2,2,772,1,1,1,,0
95001,2,1,9,2,773,1,1,1,,0
95001,1,1,1,4,774,1,1,1,,0
18001,1,1,2,5,775,1,1,1,,0
95001,1,1,1,2,776,1,1,1,,0
18001,2,1,3,1,777,1,1,1,,0
95001,1,1,1,3,778,1,1,1,,0
18001,2,1,3,3,779,1,1,1,,0
27001,1,1,1,3,780,1,1,1,,0
95001,1,1,1,2,781,1,1,1,,0
95001,1,1,1,4,782,1,1,1,,0
18001,1,1,2,2,783,1,1,1,,0
27001,2,1,1,2,785,1,1,1,,0
27001,1,1,1,3,786,1,1,1,,0
27001,1,1,1,2,787,1,1,1,,0
95001,1,1,1,2,788,1,1,1,,0
95001,1,1,2,2,789,1,1,1,,0
95001,1,1,1,4,790,1,1,1,,0
95001,1,1,1,4,791,1,1,1,,0
13001,2,1,2,1,792,1,1,1,,0
95001,1,1,1,6,793,1,1,1,,0
95001,2,1,1,4,794,1,1,1,,0
95001,1,1,1,2,795,1,1,1,,0
18001,1,1,3,3,796,1,1,1,,0
18001,1,1,3,3,797,1,1,1,,0
18001,1,1,3,1,798,1,1,1,,0
13001,2,1,2,2,799,1,1,1,,0
13001,2,1,2,4,800,1,1,1,,0
18001,2,1,2,5,801,1,1,1,,0
13001,2,1,2,4,802,1,1,1,,0
18001,1,1,2,4,803,1,1,1,,0
18001,3,1,2,1,804,1,1,1,,0
13001,2,1,2,2,805,1,1,1,,0
18001,1,1,2,2,806,1,1,1,,0
13001,1,1,2,4,807,1,1,1,,0
95001,1,1,1,4,808,1,1,1,,0
27001,1,1,1,7,809,1,1,1,,0
95001,1,1,1,1,810,1,1,1,,0
95001,1,1,1,3,811,1,1,1,,0
95001,1,1,2,4,812,1,1,1,,0
95001,3,1,1,1,813,1,1,1,,0
95001,1,1,1,7,814,1,1,1,,0
52001,2,1,1,3,815,1,1,1,,0
52001,3,1,4,2,817,1,1,1,,0
95001,1,1,1,3,818,1,1,1,,0
52001,2,1,2,3,819,1,1,1,,0
95001,1,1,1,4,820,1,1,1,,0
95001,1,1,1,2,821,1,1,1,,0
52001,2,1,2,1,822,1,1,1,,0
95001,1,1,1,2,823,1,1,1,,0
52001,2,1,2,5,824,1,1,1,,0
52001,2,1,2,3,825,1,1,1,,0
95001,1,1,1,4,826,1,1,1,,0
95001,1,1,1,2,827,1,1,1,,0
52001,2,1,1,3,828,1,1,1,,0
52001,2,1,2,6,829,1,1,1,,0
95001,1,1,1,1,830,1,1,1,,0
95001,1,1,2,5,831,1,1,1,,0
27001,1,1,1,4,832,1,1,1,,0
52001,2,1,1,3,833,1,1,1,,0
95001,2,1,1,4,834,1,1,1,,0
52001,1,1,2,3,835,1,1,1,,0
95001,1,1,1,2,836,1,1,1,,0
52001,2,1,1,4,837,1,1,1,,0
52001,2,1,2,5,838,1,1,1,,0
27001,1,1,2,1,839,1,1,1,,0
27001,1,1,1,5,840,1,1,1,,0
52001,1,1,1,7,841,1,1,1,,0
52001,2,1,1,3,842,1,1,1,,0
52001,1,1,4,3,843,1,1,1,,0
52001,1,1,2,3,844,1,1,1,,0
27001,1,1,1,1,846,1,1,1,,0
52001,2,1,2,7,847,1,1,1,,0
52001,1,1,2,6,848,1,1,1,,0
27001,2,1,1,2,849,1,1,1,,0
52001,1,1,1,3,851,1,1,1,,0
27001,1,1,1,6,852,1,1,1,,0
27001,1,1,2,2,853,1,1,1,,0
52001,2,1,2,4,854,1,1,1,,0
27001,2,1,1,2,855,1,1,1,,0
52001,2,1,2,5,856,1,1,1,,0
52001,1,1,1,7,857,1,1,1,,0
52001,2,1,1,4,858,1,1,1,,0
52001,2,1,2,2,859,1,1,1,,0
27001,1,1,1,8,860,1,1,1,,0
27001,1,1,1,5,862,1,1,1,,0
27001,1,1,2,6,863,1,1,1,,0
27001,2,1,1,1,864,1,1,1,,0
73001,1,1,3,4,865,1,1,1,,0
27001,1,1,2,1,866,1,1,1,,0
15001,1,1,2,2,867,1,1,1,,0
20001,2,1,2,2,868,1,1,1,,0
27001,1,1,1,1,869,1,1,1,,0
15001,2,1,2,5,872,1,1,1,,0
73001,1,1,2,9,873,1,1,1,,0
27001,1,1,1,4,874,1,1,1,,0
20001,2,1,2,4,877,1,1,1,,0
23001,1,1,1,5,878,1,1,1,,0
15001,1,1,1,4,879,1,1,1,,0
85001,1,1,2,4,880,1,1,1,,0
73001,1,1,3,3,881,1,1,1,,0
08758,1,1,2,4,882,1,1,1,,0
85001,2,1,2,3,883,1,1,1,,0
73001,2,1,1,1,884,1,1,1,,0
50001,1,1,3,1,885,1,1,1,,0
19001,2,1,3,5,886,1,1,1,,0
73001,1,1,3,4,888,1,1,1,,0
20001,2,1,2,5,889,1,1,1,,0
20001,2,1,2,2,890,1,1,1,,0
08001,1,1,3,4,891,1,1,1,,0
44001,1,1,1,4,892,1,1,1,,0
18001,1,1,3,3,893,1,1,1,,0
20001,1,1,2,5,895,1,1,1,,0
73001,1,1,2,4,896,1,1,1,,0
27001,1,1,1,4,897,1,1,1,,0
73001,1,1,2,3,898,1,1,1,,0
18001,1,1,2,3,899,1,1,1,,0
15001,2,1,1,2,901,1,1,1,,0
27001,2,1,2,2,902,1,1,1,,0
20001,2,1,2,5,903,1,1,1,,0
08001,1,1,3,2,904,1,1,1,,0
47001,2,1,1,4,905,1,1,1,,0
73001,2,1,2,1,906,1,1,1,,0
15001,2,1,2,3,907,1,1,1,,0
85001,1,1,2,3,908,1,1,1,,0
73001,2,1,3,3,909,1,1,1,,0
27001,1,1,1,1,910,1,1,1,,0
73001,2,1,2,4,911,1,1,1,,0
27001,1,1,1,2,912,1,1,1,,0
44001,1,1,1,3,913,1,1,1,,0
18001,1,1,2,5,914,1,1,1,,0
08758,2,1,2,4,915,1,1,1,,0
27001,2,1,2,3,916,1,1,1,,0
08001,1,1,3,2,917,1,1,1,,0
08001,1,1,3,4,918,1,1,1,,0
85001,2,1,2,4,920,1,1,1,,0
73001,2,1,2,4,921,1,1,1,,0
73001,1,1,2,4,923,1,1,1,,0
27001,1,1,1,6,924,1,1,1,,0
47001,2,1,1,1,925,1,1,1,,0
73001,1,1,3,3,926,1,1,1,,0
27001,2,1,1,2,927,1,1,1,,0
18001,1,1,2,3,928,1,1,1,,0
23001,2,1,1,2,929,1,1,1,,0
08001,1,1,3,4,930,1,1,1,,0
19001,1,1,2,6,931,1,1,1,,0
50001,2,1,2,5,933,1,1,1,,0
23001,1,1,1,7,934,1,1,1,,0
27001,2,1,2,2,935,1,1,1,,0
73001,2,1,2,3,936,1,1,1,,0
73001,2,1,2,1,937,1,1,1,,0
08001,1,1,3,7,938,1,1,1,,0
44001,1,1,1,1,939,1,1,1,,0
73001,2,1,2,5,940,1,1,1,,0
47001,1,1,1,2,941,1,1,1,,0
73001,1,1,2,5,942,1,1,1,,0
20001,1,1,2,5,943,1,1,1,,0
23001,1,1,1,2,945,1,1,1,,0
27001,1,1,2,3,946,1,1,1,,0
08758,1,1,2,5,947,1,1,1,,0
73001,2,1,2,6,948,1,1,1,,0
08001,1,1,3,2,949,1,1,1,,0
73001,2,1,2,2,950,1,1,1,,0
18001,2,1,2,2,951,1,1,1,,0
23001,2,1,1,4,952,1,1,1,,0
13001,2,1,2,8,953,1,1,1,,0
27001,1,1,1,3,954,1,1,1,,0
73001,2,1,2,2,955,1,1,1,,0
73001,1,1,2,4,956,1,1,1,,0
23001,1,1,1,11,957,1,1,1,,0
08001,1,1,3,9,959,1,1,1,,0
73001,2,1,3,3,960,1,1,1,,0
08758,2,1,2,2,961,1,1,1,,0
20001,1,1,2,4,963,1,1,1,,0
73001,1,1,2,1,964,1,1,1,,0
44001,1,1,1,2,965,1,1,1,,0
73001,2,1,2,3,966,1,1,1,,0
08001,1,1,3,3,967,1,1,1,,0
73001,1,1,2,4,969,1,1,1,,0
73001,1,1,2,2,970,1,1,1,,0
85001,1,1,1,4,971,1,1,1,,0
08001,1,1,3,3,972,1,1,1,,0
19001,1,1,2,5,973,1,1,1,,0
18001,1,1,4,3,974,1,1,1,,0
18001,1,1,2,4,975,1,1,1,,0
23001,1,1,1,4,977,1,1,1,,0
73001,2,1,2,3,978,1,1,1,,0
85001,1,1,2,2,980,1,1,1,,0
73001,1,1,2,4,981,1,1,1,,0
73001,2,1,2,4,982,1,1,1,,0
23001,1,1,1,6,983,1,1,1,,0
73001,2,1,2,2,984,1,1,1,,0
95001,2,1,1,2,985,1,1,1,,0
73001,1,1,2,4,986,1,1,1,,0
95001,1,1,1,5,987,1,1,1,,0
44001,2,1,1,1,988,1,1,1,,0
50001,1,1,3,2,989,1,1,1,,0
18001,1,1,2,1,990,1,1,1,,0
85001,1,1,1,2,991,1,1,1,,0
27001,1,1,1,1,992,1,1,1,,0
95001,1,1,1,2,993,1,1,1,,0
95001,2,1,1,1,994,1,1,1,,0
19001,1,1,2,1,995,1,1,1,,0
73001,2,1,2,4,996,1,1,1,,0
73001,1,1,2,4,997,1,1,1,,0
27001,1,1,1,1,998,1,1,1,,0
50001,1,1,2,6,999,1,1,1,,0
23555,1,1,1,5,1000,1,1,1,,0
18001,1,1,2,9,1001,1,1,1,,0
73001,2,1,2,4,1002,1,1,1,,0
95001,2,1,1,2,1003,1,1,1,,0
95001,3,1,2,2,1004,1,1,1,,0
44001,2,1,1,4,1006,1,1,1,,0
44001,1,1,1,3,1007,1,1,1,,0
95001,1,1,1,4,1008,1,1,1,,0
44001,1,1,1,2,1009,1,1,1,,0
95001,1,1,1,2,1010,1,1,1,,0
73001,2,1,2,4,1011,1,1,1,,0
44001,1,1,1,3,1012,1,1,1,,0
19001,2,1,2,2,1013,1,1,1,,0
44001,1,1,1,4,1014,1,1,1,,0
23555,1,1,1,4,1015,1,1,1,,0
95001,2,1,1,3,1016,1,1,1,,0
73001,2,1,2,2,1017,1,1,1,,0
44001,1,1,1,5,1018,1,1,1,,0
19001,2,1,2,3,1019,1,1,1,,0
44001,1,1,1,3,1020,1,1,1,,0
73001,2,1,2,4,1021,1,1,1,,0
08001,1,1,3,2,1022,1,1,1,,0
19001,1,1,2,6,1023,1,1,1,,0
44001,1,1,1,3,1024,1,1,1,,0
08001,1,1,2,5,1025,1,1,1,,0
73001,1,1,2,3,1026,1,1,1,,0
44001,1,1,1,7,1028,1,1,1,,0
08001,2,1,3,5,1029,1,1,1,,0
08001,2,1,2,3,1030,1,1,1,,0
85001,1,1,1,4,1031,1,1,1,,0
23555,1,1,1,5,1032,1,1,1,,0
08001,2,1,3,3,1033,1,1,1,,0
47189,1,1,3,7,1034,1,1,1,,0
76364,2,1,2,5,1035,1,1,1,,0
73001,2,1,2,3,1036,1,1,1,,0
44001,1,1,1,4,1037,1,1,1,,0
68547,2,1,2,3,1038,1,1,1,,0
20001,2,1,2,1,1039,1,1,1,,0
44001,1,1,3,4,1040,1,1,1,,0
13001,2,1,1,2,1041,1,1,1,,0
08001,2,1,3,3,1042,1,1,1,,0
08001,2,1,2,4,1043,1,1,1,,0
85001,1,1,1,1,1044,1,1,1,,0
68307,1,1,3,5,1045,1,1,1,,0
44001,1,1,1,3,1046,1,1,1,,0
68547,1,1,2,4,1047,1,1,1,,0
85001,2,1,2,4,1049,1,1,1,,0
50001,1,1,2,5,1050,1,1,1,,0
08001,2,1,3,3,1051,1,1,1,,0
23555,1,1,1,4,1052,1,1,1,,0
44001,1,1,1,6,1053,1,1,1,,0
68547,2,1,2,4,1054,1,1,1,,0
08758,2,1,1,3,1055,1,1,1,,0
85001,1,1,1,2,1056,1,1,1,,0
44001,1,1,1,3,1057,1,1,1,,0
13001,2,1,1,5,1058,1,1,1,,0
73001,2,1,2,3,1059,1,1,1,,0
20001,2,1,2,6,1060,1,1,1,,0
08001,1,1,2,6,1061,1,1,1,,0
19001,2,1,2,4,1062,1,1,1,,0
08001,2,1,3,4,1063,1,1,1,,0
44001,1,1,1,4,1064,1,1,1,,0
68307,1,1,3,4,1066,1,1,1,,0
19001,2,1,3,4,1067,1,1,1,,0
44001,1,1,1,9,1069,1,1,1,,0
13001,2,1,1,4,1070,1,1,1,,0
85001,1,1,1,4,1071,1,1,1,,0
47189,2,1,3,5,1072,1,1,1,,0
23555,2,1,2,4,1073,1,1,1,,0
20001,2,1,2,4,1074,1,1,1,,0
76364,2,1,3,3,1075,1,1,1,,0
08001,2,1,3,6,1076,1,1,1,,0
44001,1,1,1,3,1077,1,1,1,,0
23162,1,1,2,4,1078,1,1,1,,0
68081,1,1,3,3,1079,1,1,1,,0
76364,1,1,2,5,1080,1,1,1,,0
68307,1,1,3,3,1081,1,1,1,,0
08758,2,1,1,5,1082,1,1,1,,0
73001,2,1,2,4,1083,1,1,1,,0
50001,2,1,2,5,1084,1,1,1,,0
85001,1,1,2,5,1085,1,1,1,,0
20001,2,1,2,5,1086,1,1,1,,0
68081,1,1,2,4,1087,1,1,1,,0
13001,1,1,1,6,1088,1,1,1,,0
23555,1,1,1,2,1089,1,1,1,,0
44001,1,1,3,3,1090,1,1,1,,0
18001,1,1,2,2,1091,1,1,1,,0
44001,1,1,1,5,1092,1,1,1,,0
19001,2,1,2,6,1094,1,1,1,,0
68081,1,1,3,4,1095,1,1,1,,0
44001,1,1,1,4,1096,1,1,1,,0
20001,2,1,2,5,1097,1,1,1,,0
68081,1,1,2,6,1098,1,1,1,,0
85001,1,1,1,3,1099,1,1,1,,0
08001,3,1,2,5,1100,1,1,1,,0
08758,2,1,1,4,1101,1,1,1,,0
68081,1,1,3,2,1102,1,1,1,,0
20011,1,1,1,2,1103,1,1,1,,0
18001,1,1,1,4,1105,1,1,1,,0
68081,2,1,4,4,1106,1,1,1,,0
73001,2,1,2,5,1107,1,1,1,,0
23162,1,1,2,2,1108,1,1,1,,0
68081,1,1,3,3,1110,1,1,1,,0
23555,1,1,1,2,1111,1,1,1,,0
68081,1,1,2,3,1114,1,1,1,,0
68081,1,1,1,4,1115,1,1,1,,0
08001,1,1,3,3,1116,1,1,1,,0
44001,1,1,2,2,1117,1,1,1,,0
68081,1,1,3,3,1118,1,1,1,,0
68081,1,1,3,5,1119,1,1,1,,0
76364,2,1,2,4,1120,1,1,1,,0
44001,1,1,3,3,1121,1,1,1,,0
19001,2,1,3,2,1122,1,1,1,,0
18001,1,1,2,4,1123,1,1,1,,0
68081,1,1,2,4,1124,1,1,1,,0
13001,2,1,1,6,1125,1,1,1,,0
68081,1,1,3,2,1126,1,1,1,,0
08001,1,1,2,5,1127,1,1,1,,0
76364,1,1,3,1,1128,1,1,1,,0
68081,2,1,1,3,1129,1,1,1,,0
20011,1,1,1,4,1130,1,1,1,,0
08758,2,1,1,3,1131,1,1,1,,0
44001,1,1,1,2,1133,1,1,1,,0
68081,1,1,3,3,1134,1,1,1,,0
50001,1,1,2,3,1135,1,1,1,,0
23555,1,1,1,4,1136,1,1,1,,0
85001,1,1,1,3,1137,1,1,1,,0
23162,1,1,2,3,1138,1,1,1,,0
50001,1,1,2,4,1139,1,1,1,,0
23162,1,1,2,3,1140,1,1,1,,0
13001,2,1,1,6,1141,1,1,1,,0
73001,2,1,2,4,1142,1,1,1,,0
68081,1,1,2,3,1143,1,1,1,,0
47189,1,1,3,1,1144,1,1,1,,0
23001,1,1,1,4,1145,1,1,1,,0
23555,1,1,2,3,1146,1,1,1,,0
68081,1,1,2,8,1147,1,1,1,,0
76364,1,1,2,3,1148,1,1,1,,0
20001,2,1,2,3,1149,1,1,1,,0
68081,2,1,3,2,1150,1,1,1,,0
44001,1,1,3,3,1151,1,1,1,,0
23162,1,1,2,3,1152,1,1,1,,0
68081,2,1,4,1,1153,1,1,1,,0
08758,1,1,1,5,1154,1,1,1,,0
50001,2,1,2,3,1155,1,1,1,,0
63001,1,1,3,2,1156,1,1,1,,0
08001,2,1,2,5,1157,1,1,1,,0
23001,1,1,1,4,1158,1,1,1,,0
20011,2,1,1,3,1159,1,1,1,,0
68081,1,1,4,2,1160,1,1,1,,0
85001,1,1,1,4,1161,1,1,1,,0
23162,1,1,2,7,1162,1,1,1,,0
13001,1,1,2,3,1163,1,1,1,,0
68081,1,1,3,3,1164,1,1,1,,0
50001,1,1,2,5,1165,1,1,1,,0
23555,1,1,1,5,1167,1,1,1,,0
23001,1,1,1,2,1168,1,1,1,,0
68081,2,1,4,2,1169,1,1,1,,0
19001,1,1,3,3,1170,1,1,1,,0
23162,1,1,2,6,1171,1,1,1,,0
68081,1,1,1,1,1175,1,1,1,,0
13001,2,1,1,4,1177,1,1,1,,0
08758,2,1,1,3,1178,1,1,1,,0
68081,2,1,4,1,1179,1,1,1,,0
23001,1,1,1,4,1180,1,1,1,,0
68081,2,1,3,4,1181,1,1,1,,0
08001,1,1,2,6,1182,1,1,1,,0
63001,1,1,3,5,1183,1,1,1,,0
85001,2,1,2,3,1184,1,1,1,,0
20001,1,1,2,5,1185,1,1,1,,0
68081,2,1,4,3,1186,1,1,1,,0
68081,1,1,2,4,1187,1,1,1,,0
08001,2,1,3,4,1188,1,1,1,,0
19001,2,1,5,4,1189,1,1,1,,0
73001,1,1,2,3,1190,1,1,1,,0
20011,1,1,1,3,1191,1,1,1,,0
23555,1,1,2,6,1192,1,1,1,,0
23001,2,1,1,3,1193,1,1,1,,0
68081,2,1,3,5,1194,1,1,1,,0
08758,2,1,1,2,1195,1,1,1,,0
68081,1,1,1,2,1196,1,1,1,,0
76364,1,1,2,3,1197,1,1,1,,0
68081,1,1,4,1,1198,1,1,1,,0
08758,2,1,1,4,1199,1,1,1,,0
68081,1,1,3,6,1200,1,1,1,,0
23555,1,1,1,4,1201,1,1,1,,0
68081,1,1,3,1,1202,1,1,1,,0
23162,1,1,2,6,1203,1,1,1,,0
54001,1,1,2,2,1204,1,1,1,,0
68081,2,1,1,3,1205,1,1,1,,0
23001,1,1,1,2,1206,1,1,1,,0
63001,1,1,3,2,1207,1,1,1,,0
08001,2,1,2,3,1208,1,1,1,,0
86001,1,1,1,5,1209,1,1,1,,0
68081,1,1,3,8,1210,1,1,1,,0
68081,2,1,1,2,1211,1,1,1,,0
68081,1,1,4,1,1212,1,1,1,,0
20001,3,1,2,3,1213,1,1,1,,0
20011,1,1,1,4,1214,1,1,1,,0
20001,2,1,2,3,1215,1,1,1,,0
08758,2,1,1,3,1216,1,1,1,,0
19001,1,1,2,6,1217,1,1,1,,0
19001,1,1,3,2,1218,1,1,1,,0
68547,2,1,3,5,1219,1,1,1,,0
08001,1,1,2,3,1220,1,1,1,,0
68081,1,1,3,4,1221,1,1,1,,0
68081,1,1,1,1,1222,1,1,1,,0
50001,2,1,2,2,1223,1,1,1,,0
68081,1,1,2,2,1224,1,1,1,,0
63001,1,1,3,3,1225,1,1,1,,0
50001,1,1,2,2,1226,1,1,1,,0
08001,1,1,3,3,1227,1,1,1,,0
68081,1,1,1,2,1228,1,1,1,,0
68081,1,1,2,5,1229,1,1,1,,0
20001,1,1,2,6,1230,1,1,1,,0
50001,1,1,3,2,1231,1,1,1,,0
68547,1,1,3,4,1232,1,1,1,,0
73001,1,1,2,6,1233,1,1,1,,0
68081,1,1,1,1,1234,1,1,1,,0
68081,1,1,2,3,1235,1,1,1,,0
68081,1,1,1,2,1236,1,1,1,,0
63001,1,1,3,6,1237,1,1,1,,0
68081,1,1,2,3,1238,1,1,1,,0
68081,1,1,1,3,1239,1,1,1,,0
68081,1,1,2,2,1240,1,1,1,,0
68081,1,1,2,4,1241,1,1,1,,0
68081,1,1,1,6,1242,1,1,1,,0
13001,2,1,2,3,1244,1,1,1,,0
13001,1,1,1,6,1245,1,1,1,,0
13001,2,1,2,2,1246,1,1,1,,0
13001,2,1,2,6,1247,1,1,1,,0
13001,2,1,2,4,1248,1,1,1,,0
54001,1,1,3,3,1249,1,1,1,,0
54001,1,1,2,4,1250,1,1,1,,0
13001,2,1,2,4,1251,1,1,1,,0
63001,1,1,3,7,1252,1,1,1,,0
20001,1,1,2,3,1253,1,1,1,,0
20001,2,1,2,6,1254,1,1,1,,0
13001,1,1,1,6,1255,1,1,1,,0
20001,1,1,2,5,1256,1,1,1,,0
13001,1,1,2,6,1257,1,1,1,,0
20001,1,1,2,4,1258,1,1,1,,0
20001,1,1,2,4,1259,1,1,1,,0
47189,1,1,2,4,1260,1,1,1,,0
70215,1,1,1,2,1261,1,1,1,,0
63001,1,1,3,4,1262,1,1,1,,0
20001,2,1,2,3,1263,1,1,1,,0
52001,1,1,1,1,1264,1,1,1,,0
20001,2,1,2,4,1265,1,1,1,,0
08001,1,1,3,2,1266,1,1,1,,0
13001,1,1,2,9,1267,1,1,1,,0
20001,2,1,2,4,1268,1,1,1,,0
20001,2,1,2,3,1269,1,1,1,,0
54001,1,1,2,1,1270,1,1,1,,0
13001,2,1,2,5,1272,1,1,1,,0
54001,1,1,2,2,1273,1,1,1,,0
63001,1,1,3,3,1274,1,1,1,,0
47189,1,1,3,6,1275,1,1,1,,0
13001,2,1,3,3,1276,1,1,1,,0
08758,2,1,1,3,1277,1,1,1,,0
23162,2,1,2,4,1278,1,1,1,,0
20001,2,1,2,5,1279,1,1,1,,0
68547,1,1,3,4,1280,1,1,1,,0
13001,2,1,1,5,1281,1,1,1,,0
20001,1,1,2,5,1282,1,1,1,,0
20001,3,1,2,3,1283,1,1,1,,0
54001,1,1,3,4,1284,1,1,1,,0
08758,1,1,1,5,1285,1,1,1,,0
70215,1,1,1,4,1286,1,1,1,,0
47189,1,1,2,9,1287,1,1,1,,0
81001,3,1,1,2,1288,1,1,1,,0
13001,2,1,3,3,1289,1,1,1,,0
81001,1,1,1,5,1290,1,1,1,,0
76364,2,1,2,4,1291,1,1,1,,0
23555,1,1,1,4,1292,1,1,1,,0
20001,1,1,2,6,1293,1,1,1,,0
13001,1,1,1,4,1294,1,1,1,,0
08758,2,1,1,3,1296,1,1,1,,0
68081,1,1,4,4,1297,1,1,1,,0
13001,2,1,3,4,1298,1,1,1,,0
54001,2,1,2,4,1299,1,1,1,,0
20001,2,1,2,3,1300,1,1,1,,0
68307,2,1,2,3,1301,1,1,1,,0
81001,3,1,1,4,1302,1,1,1,,0
68081,2,1,4,2,1303,1,1,1,,0
68081,1,1,2,2,1304,1,1,1,,0
20001,2,1,2,4,1305,1,1,1,,0
18001,1,1,3,1,1306,1,1,1,,0
54001,1,1,3,4,1307,1,1,1,,0
81001,1,1,1,5,1308,1,1,1,,0
68081,1,1,1,1,1309,1,1,1,,0
23001,1,1,1,2,1310,1,1,1,,0
13001,2,1,3,4,1311,1,1,1,,0
44001,1,1,1,4,1312,1,1,1,,0
20001,1,1,2,7,1313,1,1,1,,0
08758,2,1,1,4,1314,1,1,1,,0
52001,2,1,3,4,1315,1,1,1,,0
08758,1,1,1,7,1316,1,1,1,,0
47189,1,1,2,5,1318,1,1,1,,0
18001,1,1,3,1,1319,1,1,1,,0
23162,1,1,2,2,1320,1,1,1,,0
76364,2,1,2,6,1321,1,1,1,,0
23555,1,1,2,2,1322,1,1,1,,0
68307,1,1,3,5,1323,1,1,1,,0
81001,3,1,1,1,1324,1,1,1,,0
08001,1,1,3,3,1325,1,1,1,,0
20001,1,1,2,5,1326,1,1,1,,0
54001,2,1,2,2,1327,1,1,1,,0
20001,2,1,2,3,1328,1,1,1,,0
44001,1,1,1,3,1329,1,1,1,,0
13001,2,1,3,5,1330,1,1,1,,0
52001,2,1,2,4,1331,1,1,1,,0
47189,1,1,3,3,1332,1,1,1,,0
08758,2,1,1,5,1333,1,1,1,,0
13001,2,1,1,4,1334,1,1,1,,0
63001,1,1,1,2,1335,1,1,1,,0
23001,2,1,1,4,1336,1,1,1,,0
08758,1,1,1,5,1337,1,1,1,,0
81001,1,1,2,2,1338,1,1,1,,0
08001,1,1,3,1,1339,1,1,1,,0
18001,1,1,3,3,1340,1,1,1,,0
68307,1,1,3,5,1341,1,1,1,,0
81001,3,1,1,4,1342,1,1,1,,0
13001,1,1,3,5,1343,1,1,1,,0
